tipo,localizacao,ser,prox_centro,prox_orla,area,quartos,banheiros,vagas,condo,preco
Apartamento,Varjota,SER2,0,0,152,3,5,3,1200.0,1850000.0
Apartamento,Jacarecanga,SER1,1,0,72,3,1,1,0.0,185000.0
Apartamento,Passaré,SER8,0,0,58,2,2,1,460.0,330000.0
Apartamento,Presidente Kennedy,SER3,0,0,94,3,3,2,650.0,760000.0
Apartamento,Cocó,SER7,0,0,166,3,5,2,1730.0,660000.0
Apartamento,Papicu,SER2,0,0,78,3,2,2,0.0,829921.0
Apartamento,Aldeota,SER2,1,0,215,3,4,3,1900.0,650000.0
Apartamento,Jóquei Clube,SER12,0,0,63,3,2,2,430.0,420000.0
Apartamento,Parque Del Sol,Outros,0,0,45,2,1,1,260.0,250000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,118,3,3,3,0.0,949000.0
Apartamento,Parque Iracema,SER6,0,0,70,3,2,2,630.0,640000.0
Apartamento,Cocó,SER7,0,0,114,3,5,3,1100.0,620000.0
Apartamento,Aldeota,SER2,1,0,108,4,3,1,1200.0,259999.0
Apartamento,Praia de Iracema,SER12,1,1,38,1,1,1,456.0,530722.0
Apartamento,Meireles,SER2,1,1,200,4,4,2,2522.0,1750000.0
Apartamento,Papicu,SER2,0,0,78,3,3,2,490.0,808700.0
Apartamento,Farias Brito,SER3,1,0,109,3,2,2,680.0,340000.0
Apartamento,Varjota,SER2,0,0,182,4,5,2,1763.0,600000.0
Apartamento,Praia do Futuro,Outros,0,0,340,5,6,6,2000.0,1300000.0
Apartamento,Cocó,SER7,0,0,126,3,4,2,1400.0,440000.0
Apartamento,Fátima,SER4,0,0,112,3,3,2,900.0,160000.0
Apartamento,Passaré,SER8,0,0,49,2,2,1,300.0,301195.0
Apartamento,Guararapes,SER7,0,0,316,4,6,4,2300.0,2450000.0
Apartamento,Cambeba,SER6,0,0,89,3,2,2,0.0,795000.0
Apartamento,Parangaba,SER4,0,0,48,2,2,1,0.0,324000.0
Apartamento,São Gerardo,SER3,0,0,117,3,4,2,720.0,799000.0
Apartamento,Meireles,SER2,1,1,74,2,2,1,1004.0,1250000.0
Apartamento,Parque Dois Irmãos,SER8,0,0,59,3,2,1,466.0,310000.0
Apartamento,Cocó,SER7,0,0,105,3,2,3,111.0,970000.0
Apartamento,Meireles,SER2,1,1,550,4,6,5,0.0,11000000.0
Apartamento,Guararapes,SER7,0,0,78,3,2,2,505.0,799900.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,68,3,2,2,900.0,295000.0
Apartamento,Aldeota,SER2,1,0,98,3,4,2,900.0,1370000.0
Apartamento,Aldeota,SER2,1,0,132,3,4,2,1500.0,670000.0
Apartamento,Centro,SER12,0,0,55,2,2,1,280.0,485000.0
Apartamento,Guararapes,SER7,0,0,109,3,4,2,850.0,1099000.0
Apartamento,Papicu,SER2,0,0,100,2,3,1,690.0,340000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,78,3,3,2,746.0,750000.0
Apartamento,Jacarecanga,SER1,1,0,62,3,2,2,509.0,355000.0
Apartamento,Centro,SER12,0,0,55,2,2,1,350.0,430000.0
Apartamento,Parque Iracema,SER6,0,0,65,3,2,1,577.0,365000.0
Apartamento,Praia do Futuro,SER7,0,1,60,2,2,1,800.0,580000.0
Apartamento,Passaré,SER8,0,0,60,3,2,1,370.0,260000.0
Apartamento,Varjota,SER2,0,0,180,4,5,3,1296.0,1299000.0
Apartamento,Benfica,SER4,1,0,108,3,2,1,480.0,280000.0
Apartamento,Papicu,SER2,0,0,78,3,3,2,550.0,798000.0
Apartamento,Monte Castelo,SER3,0,0,100,3,2,1,0.0,229000.0
Apartamento,Jóquei Clube,SER12,0,0,49,2,2,1,0.0,352990.0
Apartamento,Mucuripe,SER2,0,1,86,2,3,2,1004.0,1200000.0
Apartamento,Mondubim,SER10,0,0,63,3,2,1,500.0,410000.0
Apartamento,Parque Iracema,SER6,0,0,70,3,2,2,645.0,595000.0
Apartamento,Papicu,SER2,0,0,119,3,3,2,751.0,480000.0
Apartamento,Aldeota,SER2,1,0,220,3,3,3,2350.0,1100000.0
Apartamento,Parquelândia,SER3,0,0,78,3,3,2,520.0,822000.0
Apartamento,Meireles,SER2,1,1,271,4,5,5,0.0,4000000.0
Apartamento,Praia do Futuro,Outros,0,0,58,2,2,1,820.0,560000.0
Apartamento,Mucuripe,SER2,0,1,73,2,1,1,700.0,490000.0
Apartamento,Edson Queiroz,SER7,0,0,98,3,3,2,470.0,380000.0
Apartamento,Aldeota,SER2,1,0,940,3,4,2,1430.0,675000.0
Apartamento,Meireles,SER2,1,1,64,2,2,1,714.0,690000.0
Apartamento,Varjota,SER2,0,0,122,4,3,2,890.0,420000.0
Apartamento,Messejana,SER6,0,0,52,2,2,1,0.0,269000.0
Apartamento,Messejana,SER6,0,0,47,2,2,1,268.0,270000.0
Apartamento,Damas,SER4,0,0,63,3,2,2,0.0,463699.0
Apartamento,Cajazeiras,SER9,0,0,80,2,1,2,250.0,150000.0
Apartamento,Montese,SER4,0,0,72,3,2,1,388.0,220000.0
Apartamento,Jacarecanga,SER1,1,0,60,2,2,1,350.0,190000.0
Apartamento,Guararapes,SER7,0,0,82,2,3,2,653.0,780000.0
Apartamento,São Gerardo,SER3,0,0,85,3,1,2,0.0,720000.0
Apartamento,Joaquim Távora,SER2,1,0,108,4,4,1,900.0,340000.0
Apartamento,Passaré,SER8,0,0,48,2,1,1,329.0,179000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,74,3,2,2,950.0,475000.0
Apartamento,Damas,SER4,0,0,48,2,2,1,0.0,307339.0
Apartamento,Cocó,SER7,0,0,165,2,4,3,2300.0,1649000.0
Apartamento,Meireles,SER2,1,1,163,4,6,3,0.0,2740000.0
Apartamento,Joaquim Távora,SER2,1,0,74,3,2,1,450.0,230000.0
Apartamento,Messejana,SER6,0,0,51,2,2,1,100.0,278000.0
Apartamento,Aldeota,SER2,1,0,98,4,3,2,750.0,820000.0
Apartamento,Meireles,SER2,1,1,166,3,4,2,1550.0,880000.0
Apartamento,Montese,SER4,0,0,75,2,2,1,330.0,281000.0
Apartamento,Aldeota,SER2,1,0,116,3,2,2,565.0,340000.0
Apartamento,Edson Queiroz,SER7,0,0,241,4,3,3,0.0,750000.0
Apartamento,Mucuripe,SER2,0,1,86,2,2,2,690.0,850000.0
Apartamento,Papicu,SER2,0,0,133,3,3,2,1400.0,320000.0
Apartamento,Amadeu Furtado,SER3,0,0,58,2,2,1,0.0,298133.0
Apartamento,Papicu,SER2,0,0,98,3,4,2,599.0,1087000.0
Apartamento,Papicu,SER2,0,0,147,3,3,2,1074.0,470000.0
Apartamento,Meireles,SER2,1,1,80,2,1,1,900.0,290000.0
Apartamento,Papicu,SER2,0,0,126,3,2,2,400.0,245000.0
Apartamento,Edson Queiroz,SER7,0,0,42,2,1,1,340.0,120000.0
Apartamento,Meireles,SER2,1,1,355,4,5,5,0.0,5930000.0
Apartamento,Edson Queiroz,SER7,0,0,148,3,3,2,615.0,655000.0
Apartamento,Aldeota,SER2,1,0,212,5,6,4,0.0,3849098.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,71,3,2,2,730.0,657000.0
Apartamento,Edson Queiroz,SER7,0,0,271,3,5,3,2000.0,990000.0
Apartamento,Cocó,SER7,0,0,83,3,3,2,752.0,890000.0
Apartamento,Parque Dois Irmãos,SER8,0,0,56,2,2,1,260.0,280000.0
Apartamento,Aldeota,SER2,1,0,174,3,5,3,0.0,3200000.0
Apartamento,Aldeota,SER2,1,0,50,2,2,1,500.0,687000.0
Apartamento,Guararapes,SER7,0,0,90,3,3,2,0.0,1233000.0
Apartamento,Meireles,SER2,1,1,130,3,4,2,1100.0,649000.0
Apartamento,Vila União,SER4,0,0,82,3,3,1,500.0,215000.0
Apartamento,Aldeota,SER2,1,0,91,3,3,2,750.0,875000.0
Apartamento,Praia do Futuro,SER7,0,1,130,3,3,1,750.0,220000.0
Apartamento,Dionisio Torres,SER2,0,0,175,3,4,3,1675.0,895000.0
Apartamento,Dunas,Outros,0,0,145,4,4,3,1400.0,1500000.0
Apartamento,Aldeota,SER2,1,0,108,3,3,1,600.0,350000.0
Apartamento,Presidente Kennedy,SER3,0,0,74,3,2,1,480.0,320000.0
Apartamento,Meireles,SER2,1,1,127,3,5,3,950.0,850000.0
Apartamento,Papicu,SER2,0,0,63,2,3,1,677.0,300000.0
Apartamento,Aldeota,SER2,1,0,190,3,3,2,930.0,450000.0
Apartamento,Cocó,SER7,0,0,130,3,4,2,1200.0,420000.0
Apartamento,Aldeota,SER2,1,0,117,3,4,2,850.0,1328000.0
Apartamento,Meireles,SER2,1,1,268,4,5,4,3500.0,1900000.0
Apartamento,Parquelândia,SER3,0,0,49,2,1,1,10.0,495600.0
Apartamento,Parquelândia,SER3,0,0,55,2,2,1,0.0,297000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,121,3,3,2,0.0,1238050.0
Apartamento,Cocó,SER7,0,0,132,3,3,2,1200.0,500000.0
Apartamento,Aldeota,SER2,1,0,135,3,4,2,1200.0,650000.0
Apartamento,Edson Queiroz,SER7,0,0,54,2,2,1,358.0,525000.0
Apartamento,Aldeota,SER2,1,0,300,3,6,4,0.0,1690000.0
Apartamento,Mondubim,SER10,0,0,54,2,1,1,300.0,185000.0
Apartamento,Papicu,SER2,0,0,137,3,4,2,1100.0,300000.0
Apartamento,Aldeota,SER2,1,0,95,4,3,2,750.0,930000.0
Apartamento,Aldeota,SER2,1,0,212,4,4,4,0.0,2989000.0
Apartamento,Praia de Iracema,SER12,1,1,53,2,2,2,730.0,850000.0
Apartamento,Parquelândia,SER3,0,0,89,4,3,2,620.0,550000.0
Apartamento,Meireles,SER2,1,1,108,3,2,1,0.0,430000.0
Apartamento,Cocó,SER7,0,0,111,4,4,3,900.0,1340000.0
Apartamento,Varjota,SER2,0,0,65,3,2,2,751.0,300000.0
Apartamento,Passaré,SER8,0,0,54,2,2,1,541.0,230000.0
Apartamento,Dias Macedo,SER8,0,0,45,2,1,1,345.0,185000.0
Apartamento,Messejana,SER6,0,0,72,3,2,2,400.0,379999.0
Apartamento,Meireles,SER2,1,1,92,3,3,1,1279.0,650000.0
Apartamento,Meireles,SER2,1,1,61,2,2,2,100.0,960000.0
Apartamento,Dionisio Torres,SER2,0,0,170,4,4,2,2100.0,590000.0
Apartamento,Messejana,SER6,0,0,45,2,2,1,800.0,342400.0
Apartamento,Papicu,SER2,0,0,95,3,3,2,541.0,959000.0
Apartamento,Meireles,SER2,1,1,120,3,4,2,0.0,1380000.0
Apartamento,Joaquim Távora,SER2,1,0,138,3,3,2,1300.0,690000.0
Apartamento,Praia do Futuro,Outros,0,0,53,2,1,1,659.0,530000.0
Apartamento,Meireles,SER2,1,1,64,2,2,2,0.0,1092000.0
Apartamento,Parque Dois Irmãos,SER8,0,0,44,2,1,1,280.0,85000.0
Apartamento,Messejana,SER6,0,0,59,2,2,2,550.0,380000.0
Apartamento,Meireles,SER2,1,1,200,4,4,2,1866.0,950000.0
Apartamento,Cocó,SER7,0,0,140,2,3,2,1150.0,490000.0
Apartamento,Meireles,SER2,1,1,220,3,4,4,2100.0,1650000.0
Apartamento,Guararapes,SER7,0,0,90,2,3,1,950.0,420000.0
Apartamento,Passaré,SER8,0,0,50,2,1,1,370.0,330000.0
Apartamento,Aldeota,SER2,1,0,126,3,3,3,0.0,1950000.0
Apartamento,Damas,SER4,0,0,65,3,2,2,540.0,345000.0
Apartamento,Planalto Ayrton Senna,SER8,0,0,45,2,1,1,250.0,170000.0
Apartamento,Manoel Dias Branco,SER7,0,0,116,3,3,2,1350.0,1290000.0
Apartamento,Centro,SER12,0,0,69,3,2,1,930.0,425000.0
Apartamento,Cocó,SER7,0,0,158,3,4,3,1360.0,1790000.0
Apartamento,Meireles,SER2,1,1,368,4,4,3,0.0,5509000.0
Apartamento,Salinas,Outros,0,0,107,3,4,2,1269.0,650000.0
Apartamento,Presidente Kennedy,SER3,0,0,55,2,2,1,340.0,478000.0
Apartamento,Maraponga,SER10,0,0,63,3,2,1,111.0,280000.0
Apartamento,Varjota,SER2,0,0,126,3,3,2,870.0,699000.0
Apartamento,Cambeba,SER6,0,0,91,3,3,2,845.0,620000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,121,3,5,2,0.0,1318920.0
Apartamento,Joaquim Távora,SER2,1,0,51,2,2,1,0.0,494000.0
Apartamento,Aldeota,SER2,1,0,134,3,4,2,1340.0,740000.0
Apartamento,Papicu,SER2,0,0,110,4,3,1,1066.0,499000.0
Apartamento,Dunas,Outros,0,0,51,2,2,1,450.0,370000.0
Apartamento,Meireles,SER2,1,1,122,3,4,2,1100.0,595000.0
Apartamento,Guararapes,SER7,0,0,177,4,6,3,1450.0,2250000.0
Apartamento,Fátima,SER4,0,0,104,3,2,1,550.0,330000.0
Apartamento,Meireles,SER2,1,1,222,4,6,3,1700.0,750000.0
Apartamento,Meireles,SER2,1,1,249,4,5,5,2424.0,3550000.0
Apartamento,Cocó,SER7,0,0,92,3,3,1,900.0,310000.0
Apartamento,Cocó,SER7,0,0,54,2,2,1,0.0,427990.0
Apartamento,Parreão,Outros,0,0,65,3,2,1,180.0,300000.0
Apartamento,Parque Iracema,SER6,0,0,110,3,4,2,1057.0,1155000.0
Apartamento,Meireles,SER2,1,1,435,4,6,5,3500.0,9000000.0
Apartamento,Benfica,SER4,1,0,76,3,2,2,480.0,650000.0
Apartamento,Meireles,SER2,1,1,400,4,6,9,3000.0,6700000.0
Apartamento,Praia do Futuro,Outros,0,0,123,3,2,2,800.0,270000.0
Apartamento,Aldeota,SER2,1,0,117,3,2,2,0.0,1499000.0
Apartamento,Meireles,SER2,1,1,104,3,2,1,1197.0,880000.0
Apartamento,Parangaba,SER4,0,0,61,3,2,1,300.0,265000.0
Apartamento,Mucuripe,SER2,0,1,40,1,1,1,298.0,350000.0
Apartamento,Meireles,SER2,1,1,650,5,6,8,0.0,17070800.0
Apartamento,Cocó,SER7,0,0,100,3,4,2,800.0,850000.0
Apartamento,Cidade dos Funcionários,SER6,0,0,90,3,4,2,800.0,740000.0
Apartamento,Meireles,SER2,1,1,94,3,3,1,2200.0,700000.0
Apartamento,Cristo Redentor,SER1,0,0,54,2,1,1,356.0,250000.0
Apartamento,Cambeba,SER6,0,0,105,3,3,2,820.0,982000.0
Apartamento,Parangaba,SER4,0,0,57,3,2,1,0.0,360000.0
Apartamento,Itaperi,SER8,0,0,56,2,1,1,3.0,190000.0
Apartamento,Aldeota,SER2,1,0,50,2,2,1,0.0,610000.0
Apartamento,Cambeba,SER6,0,0,90,3,2,2,750.0,925000.0
Apartamento,Monte Castelo,SER3,0,0,50,2,2,1,0.0,325000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,119,3,5,2,800.0,969000.0
Apartamento,Fátima,SER4,0,0,68,3,2,2,449.0,750000.0
Apartamento,Aldeota,SER2,1,0,140,3,4,2,0.0,880000.0
Apartamento,Parque Iracema,SER6,0,0,77,3,3,2,700.0,770000.0
Apartamento,Aldeota,SER2,1,0,212,4,4,2,2000.0,900000.0
Apartamento,Parangaba,SER4,0,0,57,3,2,2,0.0,377504.0
Apartamento,Meireles,SER2,1,1,208,3,5,3,2400.0,2990000.0
Apartamento,Monte Castelo,SER3,0,0,64,3,2,1,339.0,220000.0
Apartamento,Cocó,SER7,0,0,116,3,4,2,1100.0,490000.0
Apartamento,Papicu,SER2,0,0,100,3,2,1,900.0,429000.0
Apartamento,Aldeota,SER2,1,0,94,3,4,2,1200.0,949999.0
Apartamento,Guararapes,SER7,0,0,177,4,5,3,1750.0,1900000.0
Apartamento,Centro,SER12,0,0,55,2,2,1,450.0,599000.0
Apartamento,Cidade dos Funcionários,SER6,0,0,114,3,2,1,550.0,220000.0
Apartamento,Meireles,SER2,1,1,325,4,5,5,4500.0,4700000.0
Apartamento,Parquelândia,SER3,0,0,78,3,2,2,506.0,800000.0
Apartamento,Guararapes,SER7,0,0,164,3,4,3,1250.0,1380000.0
Apartamento,Messejana,SER6,0,0,45,2,1,1,272.0,125000.0
Apartamento,Cocó,SER7,0,0,135,3,5,3,0.0,1430000.0
Apartamento,Meireles,SER2,1,1,460,4,6,5,3000.0,2490000.0
Apartamento,Aldeota,SER2,1,0,330,4,4,5,2237.0,4590000.0
Apartamento,Maraponga,SER10,0,0,43,2,1,1,0.0,254990.0
Apartamento,Meireles,SER2,1,1,38,1,1,1,0.0,573000.0
Apartamento,Cambeba,SER6,0,0,63,3,2,1,344.0,519900.0
Apartamento,Presidente Kennedy,SER3,0,0,95,3,2,1,330.0,330000.0
Apartamento,Aldeota,SER2,1,0,120,3,5,3,1500.0,1726000.0
Apartamento,Aldeota,SER2,1,0,40,1,1,1,0.0,540000.0
Apartamento,Mucuripe,SER2,0,1,41,1,1,1,1550.0,560000.0
Apartamento,Presidente Kennedy,SER3,0,0,54,2,2,1,380.0,410000.0
Apartamento,José Bonifácio,SER4,1,0,78,3,2,2,440.0,579000.0
Apartamento,Papicu,SER2,0,0,110,3,3,2,1180.0,330000.0
Apartamento,Presidente Kennedy,SER3,0,0,65,3,2,1,10.0,523000.0
Apartamento,Mucuripe,SER2,0,1,221,3,4,4,2200.0,2300000.0
Apartamento,Sapiranga,SER7,0,0,72,3,3,2,300.0,250000.0
Apartamento,Cambeba,SER6,0,0,63,3,2,1,396.0,295000.0
Apartamento,Bela Vista,SER11,0,0,62,2,2,1,369.0,150000.0
Apartamento,Presidente Kennedy,SER3,0,0,64,3,2,2,300.0,450000.0
Apartamento,Meireles,SER2,1,1,197,4,5,4,2390.0,1550000.0
Apartamento,Meireles,SER2,1,1,200,3,5,4,2500.0,1000000.0
Apartamento,Cajazeiras,SER9,0,0,69,3,2,1,325.0,170000.0
Apartamento,Prefeito José Walter,SER8,0,0,43,2,2,1,0.0,215000.0
Apartamento,Meireles,SER2,1,1,68,3,3,2,1171.0,700000.0
Apartamento,Aldeota,SER2,1,0,163,4,6,3,100.0,2868000.0
Apartamento,Meireles,SER2,1,1,362,4,6,5,0.0,5600000.0
Apartamento,Aldeota,SER2,1,0,304,4,5,4,328.0,1200000.0
Apartamento,Centro,SER12,0,0,54,2,1,1,607.0,684760.0
Apartamento,Mucuripe,SER2,0,1,221,3,5,3,0.0,1800000.0
Apartamento,Papicu,SER2,0,0,69,3,2,2,650.0,495000.0
Apartamento,Meireles,SER2,1,1,271,4,6,5,2000.0,3682629.0
Apartamento,Quintino Cunha,SER3,0,0,45,2,1,1,378.0,124900.0
Apartamento,Aldeota,SER2,1,0,117,3,4,2,1200.0,1400000.0
Apartamento,Cocó,SER7,0,0,55,2,2,1,0.0,471000.0
Apartamento,Parangaba,SER4,0,0,84,3,3,2,750.0,369999.0
Apartamento,Cocó,SER7,0,0,105,3,3,2,800.0,959000.0
Apartamento,Praia de Iracema,SER12,1,1,55,2,1,1,600.0,520000.0
Apartamento,Damas,SER4,0,0,78,3,3,1,475.0,210000.0
Apartamento,Aldeota,SER2,1,0,95,3,2,2,0.0,1385000.0
Apartamento,Fátima,SER4,0,0,141,4,4,3,111.0,1947570.0
Apartamento,Papicu,SER2,0,0,102,3,2,2,1087.0,340000.0
Apartamento,Cocó,SER7,0,0,139,4,5,3,1500.0,799000.0
Apartamento,Meireles,SER2,1,1,188,4,4,3,1700.0,2270000.0
Apartamento,de Lourdes,SER2,0,0,88,2,2,2,800.0,900000.0
Apartamento,Papicu,SER2,0,0,95,3,4,2,541.0,870000.0
Apartamento,Meireles,SER2,1,1,249,4,5,5,2424.0,3300000.0
Apartamento,Prefeito José Walter,SER8,0,0,43,2,1,1,290.0,200000.0
Apartamento,Parque Iracema,SER6,0,0,110,3,4,2,0.0,1100000.0
Apartamento,Parque Iracema,SER6,0,0,73,3,2,2,630.0,620000.0
Apartamento,Vicente Pinzon,SER2,0,0,95,3,2,2,550.0,360000.0
Apartamento,Montese,SER4,0,0,71,2,2,1,330.0,281000.0
Apartamento,Aldeota,SER2,1,0,95,4,3,1,0.0,390000.0
Apartamento,Cocó,SER7,0,0,129,3,3,2,1200.0,480000.0
Apartamento,Itaperi,SER8,0,0,47,2,2,1,2.0,377504.0
Apartamento,Centro,SER12,0,0,70,3,2,1,460.0,200000.0
Apartamento,Cocó,SER7,0,0,55,2,2,1,50.0,492000.0
Apartamento,Centro,SER12,0,0,100,3,3,3,456.0,890000.0
Apartamento,Meireles,SER2,1,1,69,2,1,1,600.0,1200000.0
Apartamento,Varjota,SER2,0,0,172,4,3,1,800.0,350000.0
Apartamento,Jacarecanga,SER1,1,0,110,3,3,1,0.0,310000.0
Apartamento,Cocó,SER7,0,0,105,3,4,2,0.0,941000.0
Apartamento,Passaré,SER8,0,0,50,2,2,1,0.0,287000.0
Apartamento,Montese,SER4,0,0,53,2,1,1,850.0,190000.0
Apartamento,Mucuripe,SER2,0,1,180,3,4,3,1600.0,1980000.0
Apartamento,Meireles,SER2,1,1,272,4,6,4,2250.0,1250000.0
Apartamento,Aldeota,SER2,1,0,130,3,2,1,1100.0,455000.0
Apartamento,Meireles,SER2,1,1,55,2,2,1,0.0,895000.0
Apartamento,Aldeota,SER2,1,0,140,3,4,3,1334.0,1550000.0
Apartamento,Praia do Futuro,Outros,0,0,47,2,1,1,0.0,328000.0
Apartamento,Praia do Futuro,SER7,0,1,39,2,1,1,0.0,255000.0
Apartamento,Presidente Kennedy,SER3,0,0,68,2,2,1,400.0,504000.0
Apartamento,Sapiranga,SER7,0,0,100,4,4,2,550.0,680000.0
Apartamento,Presidente Kennedy,SER3,0,0,54,2,2,1,0.0,410000.0
Apartamento,Meireles,SER2,1,1,129,3,4,3,0.0,1404000.0
Apartamento,Barra do Ceará,SER1,0,1,45,2,1,1,280.0,245000.0
Apartamento,Aldeota,SER2,1,0,87,2,3,2,0.0,950000.0
Apartamento,Montese,SER4,0,0,42,2,1,1,200.0,190000.0
Apartamento,Meireles,SER2,1,1,255,4,6,4,0.0,4290897.0
Apartamento,Meireles,SER2,1,1,72,3,2,2,1041.0,970000.0
Apartamento,Aldeota,SER2,1,0,115,3,2,1,1090.0,340000.0
Apartamento,Presidente Kennedy,SER3,0,0,53,3,2,1,111.0,421000.0
Apartamento,Serrinha,SER8,0,0,63,3,2,2,370.0,269999.0
Apartamento,Aldeota,SER2,1,0,136,3,4,2,1200.0,1300000.0
Apartamento,Aldeota,SER2,1,0,130,3,3,2,1350.0,950000.0
Apartamento,Aldeota,SER2,1,0,67,3,1,2,750.0,535000.0
Apartamento,Guararapes,SER7,0,0,235,4,6,4,0.0,2563583.0
Apartamento,Cambeba,SER6,0,0,74,3,2,2,680.0,580000.0
Apartamento,Meireles,SER2,1,1,513,4,5,5,3850.0,2990000.0
Apartamento,Cidade dos Funcionários,SER6,0,0,48,2,1,1,426.0,155000.0
Apartamento,Fátima,SER4,0,0,116,4,3,2,0.0,270000.0
Apartamento,Parangaba,SER4,0,0,63,3,2,2,340.0,289999.0
Apartamento,Conjunto Esperança,SER10,0,0,56,2,1,1,140.0,100000.0
Apartamento,Joaquim Távora,SER2,1,0,56,2,2,1,580.0,450000.0
Apartamento,Aldeota,SER2,1,0,143,3,4,2,1400.0,600000.0
Apartamento,Aldeota,SER2,1,0,125,3,4,1,1220.0,650000.0
Apartamento,Meireles,SER2,1,1,58,2,2,2,850.0,878000.0
Apartamento,Meireles,SER2,1,1,253,4,5,5,0.0,4095479.0
Apartamento,Cocó,SER7,0,0,206,3,5,4,0.0,1549999.0
Apartamento,Meireles,SER2,1,1,249,5,7,2,2000.0,849000.0
Apartamento,Meireles,SER2,1,1,276,4,4,4,3350.0,1500000.0
Apartamento,Mondubim,SER10,0,0,63,3,2,1,483.0,420000.0
Apartamento,Meireles,SER2,1,1,70,2,2,2,630.0,1270000.0
Apartamento,Dionisio Torres,SER2,0,0,130,3,1,2,1800.0,550000.0
Apartamento,Aldeota,SER2,1,0,125,3,4,2,1379.0,550000.0
Apartamento,Meireles,SER2,1,1,275,4,5,4,2618.0,2300000.0
Apartamento,Papicu,SER2,0,0,98,3,3,2,650.0,963000.0
Apartamento,Meireles,SER2,1,1,59,2,2,1,0.0,858338.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,119,4,5,3,800.0,986887.0
Apartamento,Cocó,SER7,0,0,99,2,2,2,950.0,970000.0
Apartamento,Aldeota,SER2,1,0,148,3,4,2,950.0,355000.0
Apartamento,Cambeba,SER6,0,0,62,2,2,2,550.0,459999.0
Apartamento,Praia do Futuro,Outros,0,0,60,1,2,1,0.0,380000.0
Apartamento,Vicente Pinzon,SER2,0,0,98,3,3,1,600.0,250000.0
Apartamento,Papicu,SER2,0,0,70,3,4,2,840.0,450000.0
Apartamento,José de Alencar,SER6,0,0,50,2,2,1,0.0,330088.0
Apartamento,Mondubim,SER10,0,0,49,2,1,1,0.0,195900.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,106,4,4,3,920.0,649000.0
Apartamento,Praia do Futuro,SER7,0,1,59,2,2,1,700.0,450000.0
Apartamento,Aldeota,SER2,1,0,140,3,3,2,1600.0,450000.0
Apartamento,Meireles,SER2,1,1,90,3,3,2,0.0,290000.0
Apartamento,Meireles,SER2,1,1,311,4,6,5,0.0,5057549.0
Apartamento,Itaperi,SER8,0,0,90,3,3,2,650.0,565000.0
Apartamento,Guararapes,SER7,0,0,164,3,5,3,1334.0,1504000.0
Apartamento,Fátima,SER4,0,0,62,3,2,2,600.0,390000.0
Apartamento,Fátima,SER4,0,0,105,3,1,2,1095.0,570000.0
Apartamento,Damas,SER4,0,0,48,2,2,1,0.0,315943.0
Apartamento,São Gerardo,SER3,0,0,65,3,2,2,433.0,270000.0
Apartamento,Meireles,SER2,1,1,121,3,3,2,1584.0,620000.0
Apartamento,Bela Vista,SER11,0,0,52,2,2,1,350.0,140000.0
Apartamento,Cocó,SER7,0,0,112,2,3,2,740.0,1599998.0
Apartamento,Cocó,SER7,0,0,111,3,4,2,950.0,1100000.0
Apartamento,Praia do Futuro,Outros,0,0,59,2,2,1,960.0,540000.0
Apartamento,Meireles,SER2,1,1,70,3,2,2,0.0,1142968.0
Apartamento,Fátima,SER4,0,0,70,3,2,2,50.0,670000.0
Apartamento,Praia de Iracema,SER12,1,1,41,2,4,1,444.0,556451.0
